Job Number,Title,Company,Location,URL
506,Senior Lead Software Developer,"The Judge Group, Inc. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1701&ao=372858&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d6eb3f91&cb=1557718529953&jobListingId=3217276037
507,"Senior Software Engineer, Platform - Customer Journey Platform",Cisco Systems ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1702&ao=377062&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_96137daa&cb=1557718529956&jobListingId=3218874176
508,Salesforce Developer,StaffQuest ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1703&ao=83255&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_949f43ee&cb=1557718529960&jobListingId=3221887544
509,"Senior DevOps Engineer - Jenkins, Linux, Docker",Technology Navigators ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1704&ao=242876&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_0f635a54&cb=1557718529963&jobListingId=3205881301
510,Lead Front End Developer,vAuto ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1705&ao=4120&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_eb928b90&cb=1557718529965&jobListingId=3063729828
511,Sr Software Developer (Java/J2EE),CyberCoders ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1706&ao=296847&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_996394f5&cb=1557718529969&jobListingId=3227307396
512,Technical Software Engineering Lead,Adobe ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1707&ao=441858&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_933f07f0&cb=1557718529971&jobListingId=3223631599
513,"Senior Software Developer – PHP, Laravel, JavaScript",Technology Navigators ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1708&ao=242876&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_226e3788&cb=1557718529975&jobListingId=3047807678
514,Windows Client Developer,New Iron ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1709&ao=83255&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e08ba172&cb=1557718529987&jobListingId=3229446359
515,"Senior Software Engineer, Oracle EBS",Pitney Bowes ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1710&ao=484274&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d39ec013&cb=1557718529990&jobListingId=3150725505
516,"Lead Software Engineer, Platform",BigCommerce ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1711&ao=516663&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_e4ab877c&cb=1557718529994&jobListingId=3203984982
517,Senior Software Engineer-SPARK,Acxiom ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1712&ao=108003&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1bf8aa78&cb=1557718529997&jobListingId=3176768801
518,Sr. Net developer,Brilliant Infotech Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1713&ao=389273&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_e37c30fa&cb=1557718530001&jobListingId=3226117880
519,Software Developer Lead WEP,SSI Schaefer Systems International North America ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1714&ao=189299&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5ff6fff7&cb=1557718530004&jobListingId=3197979603
520,Senior Software Application Engineer-Technical Lead,Charles Schwab ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1715&ao=132944&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ce772c4b&cb=1557718530007&jobListingId=3229910136
521,Senior Software Engineer - SparkPredict,SparkCognition ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1716&ao=329506&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_e8014d15&cb=1557718530011&jobListingId=3027311244
522,Senior Python Software Engineer,Zeta Global ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1717&ao=601054&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ca236a69&cb=1557718530014&jobListingId=3229090050
523,Senior Front End Developer,vAuto ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1718&ao=4120&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f9a6f45e&cb=1557718530017&jobListingId=3063707760
524,Software Defined Radio Receiver Hardware Developer,Applied Research Laboratories ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1719&ao=415575&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_0f87d090&cb=1557718530021&jobListingId=3044338357
525,IBM Cloud Software/UI Developer,IBM ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1720&ao=140152&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3682cb54&cb=1557718530024&jobListingId=3220499762
526,Cloud-Software Eng II,Varite USA ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1721&ao=85058&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f97d59fc&cb=1557718530027&jobListingId=3226910611
527,Senior Software Engineer-CLOUD,Acxiom ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1722&ao=108003&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_839ef885&cb=1557718530031&jobListingId=3178473325
528,"Software Developer UI - Austin, TX",Hubbell Power Systems ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1723&ao=182759&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_db39a373&cb=1557718530034&jobListingId=3229631296
529,R&D Software Developer,Applied Research Laboratories ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1724&ao=415575&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b00b5869&cb=1557718530044&jobListingId=3044338359
530,"Senior Manager, Software Engineering - Customer Journey Platform",Cisco Systems ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1725&ao=377062&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_7b5e0f90&cb=1557718530047&jobListingId=3188601630
531,Senior Software Engineer-API,Acxiom ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1726&ao=108003&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b181ece3&cb=1557718530050&jobListingId=3176768792
532,"Lead Software Engineer, Platform Infrastructure",DISCO ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1727&ao=596686&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_52fd0a54&cb=1557718530053&jobListingId=3204282698
533,DevOps Engineer,CyberCoders ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1728&ao=296847&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b1899cd4&cb=1557718530056&jobListingId=3230072062
534,UI Developer (Angular),Adwait Algorithm ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1729&ao=4120&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_31f53ece&cb=1557718530060&jobListingId=3180307693
535,Software Developer Lead WEP,SSI Schaefer Systems International ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1730&ao=55291&s=58&guid=0000016aaf427540808c4c7c8485bd80&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_dda36942&cb=1557718530063&jobListingId=3196760002
536,Staff Software Engineer - Identity and Access Management,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1801&ao=485473&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_8409e6d2&cb=1557718538012&jobListingId=3157507139
537,Senior Software Developer,uShip ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1802&ao=37049&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d0c78aea&cb=1557718538016&jobListingId=2964197457
538,Developer Analyst,Kforce ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1803&ao=220345&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_a54a3285&cb=1557718538019&jobListingId=3224162593
539,Lead Software Engineer,Cox Automotive ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1804&ao=452124&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_11ca9667&cb=1557718538023&jobListingId=3218981920
540,BI Analytics Developer,APN Software Services Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1805&ao=215203&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_71af453f&cb=1557718538026&jobListingId=2837699454
541,Baseband Software Developer (Experienced),Ericsson-Worldwide ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1806&ao=179752&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_0fd2a64b&cb=1557718538030&jobListingId=3093766563
542,Workday Developer,MDI Group ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1807&ao=85058&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_33f413af&cb=1557718538033&jobListingId=3203205514
543,Senior Full Stack Software Engineer,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1808&ao=485462&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d9742577&cb=1557718538043&jobListingId=3116951577
544,.NET Developer,Qatalys ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1809&ao=4120&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_0391d51a&cb=1557718538047&jobListingId=2278320198
545,Java Developer,Talent Orchard ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1810&ao=4345&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5fde7280&cb=1557718538050&jobListingId=3228182286
546,"Principal Developer, Security Development",Atlassian ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1811&ao=134644&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e6a49d52&cb=1557718538053&jobListingId=3080102376
547,Programmer/Developer,22nd Century Technologies ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1812&ao=136481&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3c87ae91&cb=1557718538056&jobListingId=2907316174
548,Sr. IAM Developer,Computer Futures Solutions ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1813&ao=4120&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2cba336e&cb=1557718538059&jobListingId=3224102363
549,Senior Software Developer,ARMS Reliability ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1814&ao=66506&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_f3dcc367&cb=1557718538062&jobListingId=3220629267
550,Android Developer,Everstaff ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1815&ao=85058&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b4cb5dcd&cb=1557718538065&jobListingId=3214376332
551,"Senior Android Developer - Austin, TX",H E B ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1816&ao=423309&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_cbab7ed5&cb=1557718538068&jobListingId=3137377853
552,Sr. Software Engineer,Charles Schwab ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1817&ao=253015&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_55e61e31&cb=1557718538071&jobListingId=3166058954
553,Programmer/Developer,Alliance Residential ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1818&ao=133876&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fe75ce41&cb=1557718538075&jobListingId=3194770364
554,Senior Software Engineer - Integrations,Adobe ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1819&ao=441858&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d6bbd6ec&cb=1557718538078&jobListingId=3126041814
555,"Associate Application Developer, Sr. Associate Application Developer or Application Developer",Teacher Retirement System of Texas ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1820&ao=182894&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ce4ca53f&cb=1557718538081&jobListingId=3214858060
556,UX and Full Stack Developer,PROLIM ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1821&ao=4120&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_96bc1017&cb=1557718538084&jobListingId=1730736138
557,Informatica Developer (ETL /Siebel COTS) | Austin TX | 8 months | Positions - 1,Genius Business Solutions ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1822&ao=85058&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_29adef98&cb=1557718538087&jobListingId=3225906524
558,"Senior Software Engineer (VoIP, Python)","Lifesize, Inc. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1823&ao=4128&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d8356031&cb=1557718538091&jobListingId=3150630292
559,Staff Software Engineer - Learning Analytics,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1824&ao=485473&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d802b583&cb=1557718538101&jobListingId=3123118936
560,"Senior Software Engineer, DFM",Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1825&ao=485464&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_245913ad&cb=1557718538104&jobListingId=3173024700
561,Mid- Level Software Engineer- Java/C++,CACI International ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1826&ao=205804&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_9c8404aa&cb=1557718538107&jobListingId=2979253624
562,Senior UI Developer,IBM ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1827&ao=140152&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2ba7e608&cb=1557718538110&jobListingId=3189492631
563,Application Developer : 19,Akraya Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1828&ao=85058&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_bbd838d4&cb=1557718538113&jobListingId=3217964339
564,"Software Engineer, Staff",Fiserv ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1829&ao=242900&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_09e59d51&cb=1557718538116&jobListingId=3135605769
565,Software Engineer II,vAuto ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1830&ao=4120&s=58&guid=0000016aaf4294d493d71692216793e7&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ae8bcc1e&cb=1557718538120&jobListingId=3191095824
566,Visa Resolve Online Dev Support for Staff Software Engineer,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1901&ao=485473&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1ce48656&cb=1557718545327&jobListingId=3141305802
567,"Software Developer, Sr Prin",KeyW ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1902&ao=248028&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b28dac1c&cb=1557718545336&jobListingId=3140510706
568,Software Application Engineer - .NET,Charles Schwab ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1903&ao=253015&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_261c0eb2&cb=1557718545339&jobListingId=3229454832
569,"Senior Software Engineer, Platform Services",RetailMeNot ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1904&ao=372631&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_be90c404&cb=1557718545343&jobListingId=3191667996
570,"Business Intelligence, Developer",WP Engine ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1905&ao=516638&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_959b9dbe&cb=1557718545346&jobListingId=3131548372
571,"Senior Software Engineer - FrontEnd, JavaScript (Multi-Storefront Team)",BigCommerce ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1906&ao=516663&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_9dcd0f45&cb=1557718545349&jobListingId=3184630853
572,Python Developer with Angular,Canvendor Inc ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1907&ao=454816&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_46853c52&cb=1557718545359&jobListingId=3225104704
573,.Net Developer,KORE1 Technologies ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1908&ao=4322&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fe959b25&cb=1557718545362&jobListingId=3011549979
574,Node.js developer,Amiga Informatics ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1909&ao=454816&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_eb5bcbfc&cb=1557718545365&jobListingId=3225948687
575,Java Developer,"Allied Consultants, Inc. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1910&ao=372858&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ceeb8e7f&cb=1557718545380&jobListingId=3218004172
576,"Staff Software Engineer, Rx",RetailMeNot ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1911&ao=554021&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_6e02f42d&cb=1557718545395&jobListingId=3190093101
577,Enterprise Software Developer,CyberCoders ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1912&ao=296847&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_38876c8e&cb=1557718545399&jobListingId=3225955753
578,Software Developer WEP,SSI Schaefer Systems International North America ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1913&ao=182894&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2e1f0cd9&cb=1557718545407&jobListingId=3220239075
579,Staff Software Engineer - Data Analytics,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=1914&ao=485473&s=58&guid=0000016aaf42b1c5a1bd1027ac910ffd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2c89e6cc&cb=1557718545417&jobListingId=3096273759
